,Description,Duration,Location,Occurred,Posted,Reported,Shape
894,4 orange lights lingered in the sky.Three orange lights appeared in a slightly curved line moving at an extremely slow pace.  A forth light shone a number of feet behind them.  They were not airplanes.  They barely moved in the sky. Then the 3 lights vanished and the 4th one lingered for another minute or so.I saw this same thing approx. 4 years ago while again watching fireworks on July 4.  At that time there were numerous reports of that sighting.,Duration:5 minutes,"Location: Levittown, NY",Occurred : 7/4/2017 21:30  (Entered as : 07/04/2017 21:30),Posted: 7/7/2017,Reported: 7/4/2017 7:50:18 PM 19:50,Shape: Fireball
895,"Seen 2 white blinking lights traveling what appeared to be very fast, one going north and one east, they then stopped and returned to original position.  Then a very bright light blink green, then red, and cycled back and forth between these two colors for approx 15 seconds, then stopped, then went to a white flashing and departed in an eastern direction at what appeared to be a very fast speed.  What struck me as being odd was that it was partially cloudy but the red/green flashing light was extremely bright, and with a much increased size compared to the flashing moving white lights.",Duration:15 seconds,"Location: Greencastle, PA",Occurred : 7/4/2017 21:30  (Entered as : 07/04/2017 21:30),Posted: 7/7/2017,Reported: 7/5/2017 9:07:43 PM 21:07,Shape: Unknown
896,Went from hovering to 70+mph to complete stop w/o accelerating or decelerating.I went outside for fireworks and saw one that wasn't exploding.  It was just sitting still in the sky and not moving.  Then it changed color and moved in a triangular pattern at 70+mph without accelerating and it made a sudden stop without decelerating.  It changed the light color multiple time and went out occasionally.  It was followed by a larger object that circled the 2 smaller ones.((NUFORC Note:  Source of the report elects to remain anonymous; provides no contact information.  PD)),Duration:1 hour,"Location: Bel Air, MD",Occurred : 7/4/2017 21:30  (Entered as : 07/04/17 21:30),Posted: 7/7/2017,Reported: 7/4/2017 7:57:41 PM 19:57,Shape: Rectangle
897,"6 bright red lights appeared moving upwards then disappeared.  This happened twice, same amount of red lights",Duration:30 minutes,"Location: Manchester, NJ",Occurred : 7/4/2017 21:30  (Entered as : 07/04/17 21:30),Posted: 7/7/2017,Reported: 7/4/2017 7:17:13 PM 19:17,Shape: Light
898,"Two strange crafts observed on July 4th.My wife and I were in our backyard watching fireworks, when we looked to the North and noticed a very bright red/yellow circular object flying east to west.  The craft was flying low, no sound, and when it flew under a cloud its lights turned off, but the object was still visible. Two minutes later, a second object, with the same characteristics, flew past, and again extinguished lights and disappeared.",Duration:5 minutes,"Location: Brandon, FL",Occurred : 7/4/2017 21:30  (Entered as : 7/4 2017 21:30),Posted: 7/7/2017,Reported: 7/5/2017 12:51:21 PM 12:51,Shape: Circle
899,"Fire ball in sky, not fireworks.",Duration:3 seconds,"Location: Corona, CA",Occurred : 7/4/2017 21:30  (Entered as : 7/4/17 21:30),Posted: 7/7/2017,Reported: 7/4/2017 9:38:54 PM 21:38,Shape: Fireball
900,"Blinking light.....unlike aircraft, helicopter or blimp.Pulsating light in the NE sky.  First solid red....then blinking red.....then blinking green six or seven times....then red twice.",Duration:15 minutes,"Location: Linden, NJ",Occurred : 7/4/2017 21:30  (Entered as : 07/04/17 21:30),Posted: 7/7/2017,Reported: 7/7/2017 6:43:02 AM 06:43,Shape: Light
901,"Light appears over South OKC and seemingly defies physics by disappearing between light pulses and reappearing miles away.Sitting on first floor apartment porch behind my mother and with two of my mother's work friends around 21:00, the sky was mostly dark with a small hint of sunlight left.  I noticed a bright red light out of the corner of my right eye hovering over another apartment building.  Not right over the complex, but a couple of miles East of our location.  I turned my head to look in that direction, as I turned my head the red light went away and became a small white blinking light.  It hovered in the same spot for a bit before moving. When moving, the light pulsed out and it reappeared in another spot.  Each time it moved, it moved West towards our apartment complex.  There was a pillar blocking my mother's view, so she didn't notice it until it was almost directly over the complex.  I hadn't said anything to her at this point thinkng it would disappear and I wouldn't be believed.  As it stopped and hovered over the complex, my mother and I stared at it without words, she was still unaware I had been watching it way before she noticed it.  Then it started to pulse green and as it did, its light grew bigger and brighter, along with some sporadic movements around the area in which it had been hovering.  Finally it moved in the same manner, seemingly jumping from spot to spot between light pulses towards the North and out of view.  Multiple times before its seemingly laws-of-physics-defying movements to the North. my mother vocalized her thought that it must be a helicopter before its light turned green.  Needless to say, her helicopter theory was shot down as our jaws dropped in awe when it seemingly disappeared and reappeared miles away.  Certainly no human could endure that type of acceleration and G forces without being fatally injured.  No actual object was viewed, just the light.  This was both mine and my mother's first UFO experience.",Duration:5 minutes,"Location: Oklahoma City (South), OK",Occurred : 7/4/2017 21:00  (Entered as : 07/04/17 21:00),Posted: 7/7/2017,Reported: 7/5/2017 2:18:55 AM 02:18,Shape: Light
902,Strange craft with flashing lights was flying over Cicero on the 4th of July.((NUFORC Note:  Source of the report elects to remain anonymous; provides no contact information.  PD)),Duration:10-15 seconds,"Location: Chicago, IL",Occurred : 7/4/2017 21:00  (Entered as : 07/04/17 21:00),Posted: 7/7/2017,Reported: 7/5/2017 4:06:17 PM 16:06,Shape: 
903,"4th of July night, looked up towards the southern night sky to see the moon saw slow moving red light not a plane light was not blinking.  Straight path towards northwest direction seemed to vanish or fade looked back to the moon saw another one exact same path it too seemed to fade looked back thinking that planes do not take off that close together and that exact path saw another and in all I saw 7 may have been more before I went outside.  Some did not fade at the same spot.  Thought maybe firework haze made them appear to fade but I don't think  so.((NUFORC Note:  Source of the report elects to remain anonymous; provides no contact information.  PD))",Duration:5 minutes,"Location: Orlando, FL",Occurred : 7/4/2017 21:00  (Entered as : 0704/2017 21:00),Posted: 7/7/2017,Reported: 7/6/2017 6:23:47 PM 18:23,Shape: Circle
904,"Bright red bigger light with tail of smaller dimmer white lights. Dragon-fly. Unidentified &quot;floating&quot; object?Saw a big bright red light with a straight line of smaller white lights behind it.  It held a perfectly straight line for quite a while and perfectly still in place.  Finally moved and the white lights slowly flexed as if in a breeze.  It was as if it pivoted with the red light as the head. It made no sound we had the sunroof of the car open and watched it for five minutes, and yes it is the fourth of July.  I would have said it was a helicopter but no sound, it was low enough to see each white light in line, also eventually y the “tail” blew as if a dog tail waging in slow motion.  It was as if it were some kind of a kite, but it did not move at all for the longest time and the tail was perfectly straight for for most of the time.  The white lights appeared to be on the same flat plane as the red light. parallel with the ground.  “A dragon-fly” is how my wife and I both described it.  Seemed to be over City Hall.  It was not a firework, but a stationary object.",Duration:5 minutes+,"Location: Florissant, MO",Occurred : 7/4/2017 21:00  (Entered as : 07/04/17 21:00),Posted: 7/7/2017,Reported: 7/5/2017 8:41:42 PM 20:41,Shape: Other
905,3 Fire Balls in the Night Sky of Pueblo.3 bright Yellow/Red balls in a circle shape.  Flying slowing across south side of Town.  They stopped for a few seconds and then flew off to the south.  Only to come back to the North about 3 minutes later..  Then flew off to the West and the lights faded away.,Duration:5 minutes,"Location: Pueblo, CO",Occurred : 7/4/2017 21:00  (Entered as : 07/04/2017 21:00),Posted: 7/14/2017,Reported: 7/7/2017 6:35:12 PM 18:35,Shape: Fireball
906,"Hovering blue object spotted over Saint Simons Island, GAAround or just after 9:00 PM on July 4, 2017, some friends and I stepped out onto the roof of a local restaurant in the pier village on Saint Simons Island, GA.  We were there to watch the Fourth of July fireworks display.  The fireworks show was taking place in front of the restaurant.  When we turned around, though, we saw, at least a couple of blocks or so away from us, a strange blue-ish object hovering in one place in the sky for several.  I personally observed the object for several minutes, before I finally went back inside the restaurant.  According to another witness, after I went back inside the restaurant, the object briefly moved around in the sky erratically before it finally descended and appeared to land, disappearing from view.  What became of the object after it descended remains unknown.",Duration:10-20 minutes,"Location: Saint Simons Island, GA",Occurred : 7/4/2017 21:00  (Entered as : 07/04/2017 21:00),Posted: 7/7/2017,Reported: 7/4/2017 11:23:36 PM 23:23,Shape: Disk
907,"Observed two UFO's hover above a fireworks show that lasted for over an hour and a half.  One red-lighted craft slowly rose in the air like a firework, but continued to rise to about 1,000 feet above the highest firework.  It hovered and moved in all directions and was able to stop on a dime.This craft was soon joined by a second identical craft.  The lights on both crafts turned green.  Each craft had multiple lights.  Eventually, after the fireworks performance ended (around 10:20 pm), the two craft slowly headed North until they couldn't be seen again.We could only see the lights of the craft.  They could have been drones.  If so, they were expensive (high tech) ones.",Duration:100 minutes,"Location: Patchogue, NY",Occurred : 7/4/2017 20:40  (Entered as : 07/04/17 20:40),Posted: 7/7/2017,Reported: 7/5/2017 10:20:59 AM 10:20,Shape: Changing
908,"It was just after sunset, and I was looking at the moon in the SE sky, when I was startled to witness a dark black object with what appeared to be a ""jagged"" shape.  I was really taken aback because it was pitch black against the blue sky.I tried to figure out if it was a drone, but I heard no noise and saw no lights.  It traveled from the south in a straight line moving NNE.  It disappeared over Lake Ponchatrain.  The distance travelled had to be at least 2 miles.  It was hard to estimate the height.  It took approx. 1 minute to travel across the sky.  I ran to get my camera, but the batteries were dead!!!  Is it possible this was a drone?  This is the oddest thing I've ever seen in the sky, and I'm an amateur astronomer.Hoping someone else might have seen it, because if you looked up around that time, there is NO WAY you could have missed it.",Duration:1 minutes,"Location: Kenner, LA",Occurred : 7/4/2017 20:30  (Entered as : 07/04/17 20:30),Posted: 7/7/2017,Reported: 7/4/2017 6:57:19 PM 18:57,Shape: Other
909,"((COPIED FROM AN E-MAIL))Peter Davenport, In the evening of the 4th of July, 2017, while finishing my walk around 8pm., down Washington Street, Penacook, NH, 03303, while entering the ((deleted--my neighborhood)).  I looked off to the North says and saw a big black object in the far off distance, not moving.  I watched it for about 5 min.  Wound not have be a plane the size.  I thought to take a pic, no buildings are out there that high..  Then I saw it take off straight up and vanish into the sky faster then under a second.If I was to guess it would have been the size of a football field from that distance.  That was not a bird or plane or even a hot air ballon to take off that fast.  Just wanted to write this report what I saw.  I was in the United States Air Force for 4 years and I can tell you these ships are for real and not from Mother Earth.  I have friends that work at NASA and they can tell you the same.  I would not write this report and take the time to explain what I saw if it was not real. Thank you.,  ((name deleted))",Duration:,"Location: Penacook, NH",Occurred : 7/4/2017 20:00  (Entered as : 07/04/2017 20:00),Posted: 7/7/2017,Reported: 7/7/2017 11:35:12 AM 11:35,Shape: 
910,"The sky was light.  So no fireworks where visible yet there where two circles of light hovering above the airport in Denver (or in the general area).  The sky was bright, too bright to see any plane lights.  But two lights, one slightly small (or further away), stood still in the sky.",Duration:Unknown,"Location: Denver, CO",Occurred : 7/4/2017 19:00  (Entered as : 07/04/17 07:00),Posted: 7/7/2017,Reported: 7/5/2017 7:57:04 AM 07:57,Shape: Circle
911,"Dot turns into huge light, and then back to dot.  Seen by 2 people.Looking up in the sky with brother in law..  I said, ""Wow, look out at the stars.  One of those dots is moving,  It must be a satellite.  Moving in a constant straight line.""We both were looking at it, when it suddenly either grew to the size of a silver dollar or shot out a perfect white circular light the size of a silver dollar.  And then in a split second went back down to the size of the tiny star size dot.  A silver dollar size object in the sky that is a perfect circle and white light looks very weird and should not be there ..  The huge circle was in view by both of us and lasted less then a full second.  We both said.. ""DID YOU SEE THAT? !!!!""  It was very weird, so I tried to look up all kind of stuff on the internet but nothing sounded similar..  so I found this report and thought I should at least write about the event..  I can still see it in my mind..  I wish I could have that on video..  I am so happy someone else saw it with me..not sure what it was..  But I have never seen anything do that  before.",Duration:15 seconds,"Location: Pembroke Pines, FL",Occurred : 7/4/2017 17:00  (Entered as : 7-4-17 17:00),Posted: 7/7/2017,Reported: 7/6/2017 7:50:40 PM 19:50,Shape: Light
912,"07/04/17 @ 04:28 hr Kingman, AZ Bright, quick flashing light every 5-15 seconds in constellation AndromedaWhile taking my pre-dawn morning walk in Kingman, Arizona, I witnessed this incident at 0428 hr PST.My Coordinates at time of sighting: LAT N 35 degrees, 11’ 3” / LONG W 113 degrees, 59’ 53”  While I was walking due north, I witnessed a bright, quick “white” flash high & to the east of me approx. 70 degrees up from the horizon to the left of the star Mirach in the constellation Andromeda.  This flash was the size of the planet Venus which was directly below it.I first thought that it was  tumbling space debris so I fixed my sight there.  Approx. 10 seconds later it flashed again.  It seemed to be in the same location as the last flash so I trained my eye to see if I can locate this objects faint trajectory.  I could not see one.  For the next 5 minutes (approx.) this bright white flash continued at about 10 -20 seconds apart.  The object was moving but it seemed to only move 5-10 degrees in between flashes.  It stayed within the area of Mirach and then finally stopped.  This sighting was unusual in that 2 days later, at the same time of the morning, I witnessed this object again, but this time it was being chased by a faint object that I will file in the next report dated 07/06/17 @ approx. 0430 hrs..",Duration:5 minutes,"Location: Kingman, AZ",Occurred : 7/4/2017 04:28  (Entered as : 07/04/17 04:28),Posted: 7/14/2017,Reported: 7/10/2017 6:47:02 PM 18:47,Shape: Flash
913,"A NUMBER OF CYLINDER SHAPED OBJECTS APPEARED FROM THE EAST, MOVING TOWARDS THE WEST.  THEY STOPPED, THEN ROSE VERTICALLY INTO THE CLOUD COVER.  EIGHT MORE APPEARED AND MOVED INTO A LINE FORMATION, AND THEN ROSE VERTICALLY INTO CLOUDS.((NUFORC Note:  Source of the report elects to remain anonymous; provides no contact information.  PD))",Duration:10 minutes,"Location: Manalapan, NJ",Occurred : 7/4/2017   (Entered as : 07/04/17 22{),Posted: 7/7/2017,Reported: 7/4/2017 7:38:54 PM 19:38,Shape: Cylinder
914,"IT WAS THIS WEIRD LOOKING SPECIES ON MY SCREEN DOOR SO I GRAB MY CELL PHONE SNAP IT AN WHEN I STARTED TO TAKE ANOTHER ONE IT JUST VANISHED SCARED ME FOR A MINUTE.((NUFORC Note:  Either a moth, a grasshopper, or some other insect, we believe.  PD))((NUFORC Note:  Source of the report elects to remain anonymous; provides no contact information.  PD))((NUFORC Note:  Witness indicates that the date of the sighting is approximate.  PD))",Duration:,"Location: Camden, AR",Occurred : 7/3/2017 23:30  (Entered as : 07/03/2017 11:30),Posted: 7/7/2017,Reported: 7/6/2017 1:30:15 PM 13:30,Shape: 
915,"I witnessed a bright red light that I thought was a Chinese lantern, but blue lights were pulsating around it.  The object started changing color and  altitudes very quickly.  After being stationary for a few minutes it I lost view after it descended.",Duration:15 minutes,"Location: Sioux City, IA",Occurred : 7/3/2017 23:30  (Entered as : 07/03/17 23:30),Posted: 7/7/2017,Reported: 7/4/2017 4:00:29 PM 16:00,Shape: Fireball
916,"First light came across the sky very fast.  Not like a shooting star but very fast.  faster then any aircraft we've seen.  It made no sound.  The second one came about a minute later.  Same thing, bright amber light, moving fast and no sound.  A third one came over and just disappeared right overhead.",Duration:30 seconds,"Location: Savage, MN",Occurred : 7/3/2017 23:15  (Entered as : 7-3-2017 11:15),Posted: 7/7/2017,Reported: 7/3/2017 9:36:29 PM 21:36,Shape: Light
917,"Triangular shape was hovering in the distance, flashing red and white lights.  Lasted for about 5 seconds then completely vanished.",Duration:5 seconds,"Location: Los Angeles, CA",Occurred : 7/3/2017 23:00  (Entered as : 07/03/17 23:00),Posted: 7/7/2017,Reported: 7/3/2017 11:08:39 PM 23:08,Shape: Triangle
918,"High up appeared to be moving South.  Larger and lower than a star.  Bright orange in color, thought it was a plane on fire, when i saw it I don,t know how long it had been there before I noticed it.",Duration:5+ minutes,"Location: Greenville, MI",Occurred : 7/3/2017 23:00  (Entered as : 7/3/17 23:00),Posted: 7/7/2017,Reported: 7/4/2017 12:14:52 AM 00:14,Shape: Circle
919,"Three red lights in the Indiana skyWe witnessed 3 red lights in the northwestern sky, seemingly motionless and equally spaced apart.  They seemed to be too low to be a plane/planes.  By the time I was able to grab my husband's phone, one had disappeared.  I jumped out of the car with my phone and only one remained.  I was able to follow the last one traveling to the west until it disappeared.",Duration:<5 minutes,"Location: Knox, IN",Occurred : 7/3/2017 22:10  (Entered as : 07/03/2017 22:10),Posted: 7/7/2017,Reported: 7/3/2017 9:39:51 PM 21:39,Shape: Light
920,"Square bright flashes of light in MarylandWe were driving down a country road, surrounded by corn fields, in Galena, Maryland, and in the night sky appeared a HUGE perfect square of the BRIGHTEST WHITE light.   It flashed for about a second.  Then it happened immediately three more times.  There was either one single object, moving left to right, or four separate objects.  Neither of us had ever seen anything like this before!((NUFORC Note:  Source of the report elects to remain anonymous; provides no contact information.  PD))",Duration:5 seconds,"Location: Galena, MD",Occurred : 7/3/2017 22:00  (Entered as : 070317 22:00),Posted: 7/7/2017,Reported: 7/4/2017 4:08:23 PM 16:08,Shape: Other
921,"Three objects extremely bright mI was driving through back roads, when I suddenly see three large circular objects that were extremely bright.  Each object looked about 50 feet wide and 20 feet tall.  Then suddenly the lights start fading away the faster the object went.  They each left after the one before it did not show any light.  I recorded this, but when I looked at the video, the object which was extremely bright could not be captured by my phone.I was told another story and pictures of a U.F.O sighting on a lake in South Carolina near the border of North Carolina.  I have a picture if needed .",Duration:30 minutes,"Location: Weld County (rural), CO",Occurred : 7/3/2017 22:00  (Entered as : 07/03/17 22:00),Posted: 7/7/2017,Reported: 7/5/2017 9:51:22 PM 21:51,Shape: Circle
922,"At 10 PM, on July 3rd, 2017 my brother was walking by his kitchen sink when he noted an odd light in the sky from the kitchen window.  We walked out on the nearby porch and observed a burnt orange light to the north at about 40 degrees above the horizon.  It was a distinct orange light, with no discernible dimension to the naked eye, with a brightness comparable to the headlight of a commercial jet.We watched this light for several minutes from the kitchen porch, and observed during that time two successive white lights drop vertically downward from the orange light.  These white lights quickly faded out after their emission from the orange object, approximately 1 or 2 degrees below the object.  My impression was that the white lights moved faster than one would expect for freefall, while my brother thought the motion was consistent with freefall.Somewhat excited, we raced to the roof deck for a better view.  By the time we got there, a minute later, the object was no longer visible.  We looked in the location of the sky where it had last been seen, which was the constellation Cassiopeia, for a minute, or so.  Suddenly, a bright orange flash erupted near the middle star of the Cassiopeia constellation, that persisted for a split second.  As that occurred I thought I saw a faint streak of light angling upwards at 60 degrees to the left of the flash.  We observed nothing after that.When on the lower porch, earlier, we examined the object with 10 power binoculars, but it still was very small, seemingly pointlike.  My brother thought it had a round shape.  We considered that it might have been a Chinese lantern, with the white objects being flaming pieces of wax falling out of the lantern.  But its brightness, combined with its small angular size, as seen in 10 power binoculars, seemed to exclude that possibility.",Duration:2-3 minutes,"Location: Acworth, NH",Occurred : 7/3/2017 22:00  (Entered as : 07/03/17 22:00),Posted: 7/14/2017,Reported: 7/9/2017 7:36:32 AM 07:36,Shape: Sphere
923,"At approximately 10 pm, me, my wife and nephew were swimming in our pool.  I looked west, northwest and saw a very bright orangish light moving at a very fast speed from north to south.  I told my wife and nephew to look and they both saw it.  It was traveling much faster than a plane.  It almost had the appearance of a shooting star but was on plane, did not have a tail and was a solid light.  It was not a firework and we heard no noise.  We were all shocked and surprised what we saw and cannot explain it",Duration:10-15 seconds,"Location: New Tampa, FL",Occurred : 7/3/2017 22:00  (Entered as : 7/3/17 22:00),Posted: 7/7/2017,Reported: 7/4/2017 9:37:00 AM 09:37,Shape: Light
924,"Craft Watching 3th of July Fireworks from Above.My husband and I had just finished watching the grand finale of the 2017 fireworks display in East Longmeadow, MA, on July 3, 2017.  The last sparkles were fading and it became apparent that there was a rectangular (like a domino piece), stationary, green-lighted object parked above where the fireworks had been exploding so it was concealed by the display.  The color was like grass or leaf green--very saturated, bright and pure.  From our distance, it was about the size of an M & M candy.  My husband said he saw a dark dividing “line” separating the green light on either side.  We looked at it, expecting it to move like an aircraft or helicopter but the light blinked while staying stationary for about 3 seconds.  I expected to see red running lights and/or white landing lights indicating the craft was on approach to Bradley International Airport to the West, but there were no other lights.  The object then moved a little Southward while blinking erratically, then abru! ptly turned at a 90 degree angle and went a bit toward the East, stopped, then took off, accelerating, in a Northeasterly direction for what looked like 2 or 3 inches and then disappeared.  No noise other than the fireworks was heard.  Not sure if anyone else noticed.",Duration:10 seconds,"Location: East Longmeadow, MA",Occurred : 7/3/2017 22:00  (Entered as : 07.03/17 22:00),Posted: 7/7/2017,Reported: 7/7/2017 12:04:38 PM 12:04,Shape: Rectangle
925,"Reddish oval looking , moving fastMe and my boyfriend, went to Hot Springs, Arkansas, to watch the firework show after going home later that night, looking at the video that we had recorded, we noticed there was some strange objects in our videos.  The objects were on both our phones.  They were reddish looking in color, not sure how many maybe four or more and moving very fast.",Duration:30 minutes,"Location: Hot Springs, AR",Occurred : 7/3/2017 21:00  (Entered as : 07/03/17 21:00),Posted: 7/14/2017,Reported: 7/9/2017 5:41:35 PM 17:41,Shape: Oval
926,"Lights over eastern DubuqueMy boyfriend and I were driving from a Wisconsin and we both saw what looked like a comet stationary far away, would not move for about 1 minute, then it looked like debris was starting to separate from the ""comet"" like a meteorite, after that the debtors turned into 5 bright white lights that would appear and disappear, that lasted for a few seconds, one was left and it looked like he was throwing fire at the earth it was very bizarre after that trees were in the way, there were about 7 cars around that saw them too.",Duration:2.5 minutes,"Location: East Dubuque, IA",Occurred : 7/3/2017 21:00  (Entered as : 07/03/17 21:00),Posted: 7/7/2017,Reported: 7/4/2017 11:49:18 AM 11:49,Shape: Light
927,"Laying on beach on back looking towards sky.  Noticed a small dot similar to the size of a star or satellite.  The only issue was it was moving from the ocean to towards the beach.  I figured it was a plane, then noticed its altitude in relation to the overhead planes leaving the airport to that of a satellite.  Then I thought to myself satellites move in a straight line.As the object came over the beach it began to make erratic movements like slightly back and forth, left to right and in circles.  Still this looked like a satellite, but it was changing speed and direction like nothing I'd ever seen in the sky.  I pointed it out to my friend and she said the same, it looked like a satellite, then when it started moving in circles she said, ""what the hell is that?""  Again this looked like a satellite or star, but moved more like a drone of some sort.  It was way to high to be a drone though, again planes passing were below it.  It seemed somewhere between the stratosphere and mesosphere, very high up. No flashing lights or anything, maybe a weather balloon?  My friend and I had seen anything in the sky move the way it did.I went into the water and came back to see if I could find it again with the stars.  Again, spotted it by its movement moving towards the city away from the water, but staying above the beach.",Duration:1-2 hours,"Location: Miami Beach, FL",Occurred : 7/3/2017 20:30  (Entered as : 07/03/2017 20:30),Posted: 7/7/2017,Reported: 7/6/2017 10:52:28 AM 10:52,Shape: Circle
928,"Silvery rectangular craft seen north of Springfield hovering above the cloud banks, appeared to be facing north before turning east and disappearing over the horizon. Resembled a semi truck with trailer, was silvery, like reflective almost, no lights appeared to be on the object, it gave off no noise and no exhaust trail as it flew.",Duration:5-10 minutes,"Location: Springfield, MO",Occurred : 7/3/2017 20:00  (Entered as : 07/03/17 20:00),Posted: 7/14/2017,Reported: 7/9/2017 8:51:08 PM 20:51,Shape: Rectangle
929,"Sphere with skinny extension viewed through a telescopeIn daylight, through a 6"" Celestron Star Hopper telescope, we viewed a very slow moving sphere.  The sphere appeared to be in orbit considering it moved out of view of my telescope about as fast as Saturn would.  The object was visible by the naked eye, but it looked like a star, and you couldn't see its form.From the view of the telescope, the sphere had a skinny extension that was roughly 6 times the length of the sphere with a second much smaller sphere mounted to the opposite end.   The larger sphere was stationary while the extension and rotated wildly around it.  The rotational pattern held a consistent speed, but was inconsistent in direction.  The only visible color was white.The object held a very stationary position in the sky.  It was seen directly overhead, and traveled about 15 degrees south before disappearing.  We viewed the object for approximately 10 minutes, and it was easy to keep it in the viewfinder of my telescope.This was just before the Canisius Lake ""Ring of Fire"" 3rd of July event where all lake residents light road flares on their lake front property and light off fire works.",Duration:10 minutes,"Location: Lakeville, NY",Occurred : 7/3/2017 19:00  (Entered as : 7/3/17 19:00),Posted: 7/7/2017,Reported: 7/4/2017 8:04:26 AM 08:04,Shape: Circle
930,"Large, gray colored rectangular box shaped craft floating in front of cloud bank in mid Missouri.I was returning from a camping trip Monday, July 3, 2017, pulling our camper.  I was alone in my vehicle, my wife and daughter were following me in another vehicle.  We were traveling eastbound on US Highway 54, approximately 5 miles south of Camdenton, Missouri.  The highway runs fairly north at that point.The skies were clear with a white fluffy cloud bank several miles ahead of me.  I saw what was clearly a large gray colored rectangular box shaped craft floating from my right to my left just this side of the cloud bank, moving in a southwesterly direction,  And what I would guess to be several miles in front of me.  This thing was immense but just how large was hard to tell because of the distance.I glanced at my watch, it was 12:25 PM.There are a lot of trees alongside the highway and this is a hilly area, so I lost sight of the craft a couple of times by going up and down the hills, but I saw it for approximately a total of 30 to 45 seconds, before I lost sight of it for good because of the lay of the land.I was looking for a place on the shoulder to pull over and stop and jump out and run back to tell my wife and daughter what I had just seen and when I did it was just before a T intersection with a road to the left, so I told my wife about what I had seen and told her to drive down that road and see if she could see the object which she did and she never saw it.I'll be 67 years old next month August, and I've been waiting all my life, knowing there are UFOs and extraterrestrials out there.Now I have finally seen a UFO, the real deal.((NUFORC Note:  We spoke at length via telephone with the witness, and he seemed to us to be an exceptionally serious-minded person.  Based on his command of the English language, we suspect that his is a very capable, and reliable, witness.  PD))",Duration:30-45 seconds,"Location: Camdenton, MO",Occurred : 7/3/2017 12:35  (Entered as : 07/03/2017 12:35),Posted: 7/7/2017,Reported: 7/5/2017 7:05:20 AM 07:05,Shape: Rectangle
931,"Me and the other witness were staring  up at the Big Dipper and noticed a bright orb. We suspected it to be maybe a planet as the orb got closer it got brighter and moved slow as if it were hovering.  The intensity of the light was almost like staring at the sun.  Almost like blinding, and as I continued to stare, the light took a shape of a triangle or a cross, it was super intense.  The color was a yellow/orange as I began recording it moving closer the light went out complety with no trace of anything in the sky.",Duration:3 minutes,"Location: Waters, MI",Occurred : 7/3/2017 00:00  (Entered as : 07/03/2017 0:00),Posted: 7/7/2017,Reported: 7/3/2017 9:35:25 PM 21:35,Shape: Light
932,"Me and the other witness were staring  up at the Big Dipper and noticed a bright orb.  We suspected it to be maybe a planet as the orb got closer it got brighter and moved slow as if it were hovering.  The intensity of the light was almost like staring at the sun.  Almost like blinding and as I continued to stare the light took a shape of a triangle or a cross, it was super intense.  The color was a yellow/orange as I began recording it moving closer the light went out complety with no trace of anything in the sky.",Duration:3 minutes,"Location: Waters, OH",Occurred : 7/3/2017 00:00  (Entered as : 07/03/2017 0:00),Posted: 7/7/2017,Reported: 7/3/2017 9:34:03 PM 21:34,Shape: Light
933,"Large silent grey aircraft, very low altitude and low speed, two bright white circular forward facing lights, no other green or red navJuly 2nd, at approximately 11:20pm- Chester River.  I was on my boyfriend's sister's boat, we were towing my boyfriend's boat behind us, my friend was present, my boyfriends sister and her son were on her boat, my boyfriend was behind us on his boat.  Her navigational lights were out, so she had her son shining a mag light in front of us.  The sky was fairly clear but there were some clouds ahead of us.  We were all vigilantly looking in front and around us, but almost back to the dock, I was looking up at the clouds, and then I saw two bright white circular forward facing lights sort of emerge out of the cloud, like it had been inside the cloud then turned on the lights as it rose above the cloud.  The lights didn't light up any part of the plane or really anything in front of it, the were just bright circles that were far apart, almost like they were on the wings, but didn't see any wings.  We all saw it, my boyfriend's sister at first said maybe it was a coast guard helicopter because of how it rose straight up, but then it started moving forward slowly over us.  I almost thought it was a drone because it was totally silent, it was super eerie, we all were going what the hell is that, then she told her son not to shine the light at the plane, which kind of freaked me out.  As it moved very slowly over us we were sort of able to see how low and big it was, I could make out what looked like a flat grey shape, but couldn't really tell what shape it was, I want to say triangular, but it was like the lights were so bright it seemed weird not to be able to see more of the plane.  The plane was maybe 300-500 feet in the air and was big, definitely not a drone.  It flew silently over us, I looked back at the boat we were towing behind us and my boyfriend was also looking straight up at it.I was telling my two siblings about it the next day and they freaked out, they both said ""oh my god, that's that boat we saw,"" apparently they had seen what they thought was a boat with two bright white circular wide set ""headlights"" probably 30 minutes before our sighting traveling very quickly over the water at my parents house, which is approximately 8-9 miles as the crow flies.  They said they saw the lights moving over the water but didn't see a wake.The way it moved really was weird, I'm sure it was probably some surveillance stealth plane.... we didn't see anyone else out on the water from the time my boyfriend's boat died right at dusk until we were off the water at 11:20ish.",Duration:2 minutes,"Location: Chestertown, MD",Occurred : 7/2/2017 23:20,Posted: 8/11/2017,Reported: 8/5/2017 3:48:19 PM 15:48,Shape: Unknown
