,Description,Duration,Location,Occurred,Posted,Reported,Shape
1060,"Green light changes to very large white light.My stepdaughter was out walking her dog and saw a green light in the south sky.  It blinked out, moved slightly to the west and blinked on again.  She came in and got me.  The light had moved again but I saw it was green.  Suddenly it turned bright white and expanded greatly in size.  It stayed white several seconds then blinked out and was gone.",Duration:<1 minute,"Location: Uhland, TX",Occurred : 1/13/2017 00:10  (Entered as : 01/13/17 0:10),Posted: 1/19/2017,Reported: 1/12/2017 10:29:23 PM 22:29,Shape: Light
1061,"4 fireballs seen in AlbuquerqueIt was about 9:35pm on 1/12/17.  I looked up and there were 3 red-orange circles floating-following each other.  No noise, no flashing, I say not of this world.  I ran back inside to get my tablet, mind you, just seconds passed.  I went back out and could only see the tail end of the fireballs-they were gone.  So I went back inside, a few seconds later I went back outside and saw another fireball, but it was gone so fast, it headed in the same direction as the others.  It was a clear night the moon was out.  Location was SE area of Albuquerque.",Duration:30 seconds,"Location: Albuquerque, NM",Occurred : 1/12/2017 21:35  (Entered as : 01/12/2017 21:35),Posted: 1/19/2017,Reported: 1/13/2017 11:44:32 AM 11:44,Shape: Fireball
1062,Bright light in skyWas outside setting in back yard seen a bright light thought it was a planet then i seen a streak across the sky.  It sat there looked like just a white brite star really close though.  It would get dim and bright then lots of activity with planes and helicopters also some flying objets that where flying slowly.  This went on for 45 mins then everything was gone.((NUFORC Note:  Bright light may have been Venus??  PD)),Duration:45 minutes,"Location: Holiday, OH",Occurred : 1/12/2017 21:00  (Entered as : 01/12/17 21:00),Posted: 1/19/2017,Reported: 1/12/2017 10:26:51 PM 22:26,Shape: 
1063,"Red lights sling-shooting through the sky.As I was driving home on hwy 96 west I saw a red light appear in the sky about 20 degrees above the horizon.  The light was moving right to left, toward the south.  It brightened and began to slowly fade.  But before it faded out, another, separate red light appeared to the left(south) of the first along the same line the first light was moving towards.  The first light then faded.The second light brightened and began to fade, while moving along the same path as the first.  But again, before the second light faded completely, another red light appeared to the south.This sequence happened five or six times.  Then, the lights just disappeared.I asked the other person in the car if they were seeing this and they said yes.  They described it exactly as I had seen it.The sky was slight overcast with a full moon rising behind us.  Orion was visible through the the high overcast.The only other light I saw was five miles down the road when I saw a white light come on and go off, then a quick flash of a white light. This was in the same quadrant of sky.",Duration:5 minutes,"Location: Fremont, WI",Occurred : 1/12/2017 20:55  (Entered as : 01/12/17 20:55),Posted: 1/19/2017,Reported: 1/12/2017 8:45:24 PM 20:45,Shape: Unknown
1064,"Cylindrical metallic object falling to earthOn Thursday night, January 12, 2017, as I was traveling south on highway 134, just about 5 miles outside of Troy, NC, I noticed a metallic cigar shape object falling straight down out of the sky.  It was a clear night with a full moon, so I could see the object clearly.  I drove past the object before it either hit the ground or whether it leveled out and flew away.  I called a friend who I call a sky watcher, and sure enough, she had spotted a bright burst of light, which then faded quickly over the city of Sofia.  Don’t know if the two events are related or not.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:20 seconds,"Location: Troy, NC",Occurred : 1/12/2017 20:00  (Entered as : 1/12/17 20:00),Posted: 1/19/2017,Reported: 1/12/2017 6:57:24 PM 18:57,Shape: Cylinder
1065,"Tarpon Springs Small Triangle Craft.It was a clear sky. Object was the size of a Cessna plane and flew 200ft up.  We noticed it as I was driving on US 19 SB approaching alternate 19 to turn right.  Before I turned I got a good look at it.  It looked ominous and had no solid red or green FAA light.  It had 1 bright red light that pulsed up and down and I saw 3 tiny red lights in a row on the edge of the craft.  As I made the turn and drove away from US 19 on Alt 19, it flew by again was a little higher up and I lost sight of it driving.",Duration:3 minutes,"Location: Tarpon Springs, FL",Occurred : 1/12/2017 19:30  (Entered as : 01/12/17 19:30),Posted: 1/19/2017,Reported: 1/14/2017 7:58:47 PM 19:58,Shape: Triangle
1066,"Spectacular pulsating lights forming a sphere fixed in the night skyI have never filed a report of this nature before, but I can't ignore what I saw so here goes:  I live directly on the coast, so in anticipation of last night's full moon, I settled myself on an outdoor bench that faces due east and overlooks the Atlantic ocean.  The night sky was crystal clear and even with the full moon, the stars were bright as ever.  Roughly 30 minutes into my moon watch, I noticed something ""gliding"" north to south fairly low overhead.  The light configuration was odd in that there two steady white lights spaced slightly apart with a third whitish-green light between them that seemed to pulse slightly somehow, as opposed to a blinking light on a standard aircraft.  In fact, there were no blinking lights anywhere on this object that I could see.  And it made no sound whatsoever.  As I was watching this object move further south, two larger (or lower) orange round objects moving in tandem, each with what looked like yellow and orange light striations coming up from them at an angle, also slid by overhead moving north to south and completely silent.  The first object turned slightly south eastward and began to head slowly out over the ocean.  At this point, I was still trying to believe that this was an aircraft of some sort, but the object stopped suddenly out over the water and became fixed in the sky where it also appeared to progressively become brighter and brighter until I noticed what looked like colors mixing in with the original bright white light.  I just kept staring at this thing, trying to come up with a ""logical"" explanation for what it could be.After 10 minutes or so, I took a chance and ran up to my house to grab my binoculars; I was afraid that the object would disappear if I took my eyes off of it.  But when I got back down to my bench, it was still there and I was able to see it clearly and with great detail through the binoculars.  I still can't find the right words to describe the colors I saw on/in/around the object.  They possessed a brilliance and clarity and purity like I've never seen.  They were not flashing, but rather pulsating and shifting somehow.  Red, green, blue, white, violet...  There were no shafts or beams striking out from the object.  The colors were cohesive and unified, forming a fixed sphere.  The colors shifted and morphed across the object but I never saw them stay still.  Brilliant white light lines appeared interspersed the individual colors somehow, almost like borders but not really because it all pulsed at such a high rate that these white lines were never stationary.  At one point, the ! sphere seemed to elongate into a cylinder and then it returned to a sphere.I called my husband, who was out of town, to describe to him in real time what I was looking at.  I also called my son, who lives a block away and asked him to come over to see what he thought about the odd thing.  We both watched it though binoculars for nearly an hour.  Eventually, the cold air off the water and the night moisture forced us indoors, but I went back out later to see if the object was still there...  It was gone. Neither of us have any idea what it was nor have we ever seen anything like it before.  Suffice it to say, it was spectacular.",Duration:2 hours,"Location: Ponce Inlet, FL",Occurred : 1/12/2017 19:30  (Entered as : 01/12/17 19:30),Posted: 1/19/2017,Reported: 1/13/2017 3:08:43 PM 15:08,Shape: Changing
1067,"UFO OVER BKLYN LAST NIGHT.My friend and I saw a long cigar shaped UFO with 2 octopus like arm's with lights over bed stuy brooklyn last night.  As soon as i got my camera on my phone locked on to target,  it disappeared after being in same spot for about 10 mins.",Duration:8 minutes,"Location: New York City (Brooklyn), NY",Occurred : 1/12/2017 18:45  (Entered as : 01/12/17 18:45),Posted: 1/19/2017,Reported: 1/13/2017 1:21:33 PM 13:21,Shape: Cigar
1068,"Bright blinking Light moving through sky.Bright light over ocean, like that of a bright star or plane... appeared to be traveling in a straight line at evenly spaced out 2-3 second intervals as if it were blinking across the sky.. then disappeared.",Duration:10 seconds,"Location: Myrtle Beach, SC",Occurred : 1/12/2017 08:40  (Entered as : 01/12/2017 08:40),Posted: 1/19/2017,Reported: 1/13/2017 2:20:05 AM 02:20,Shape: Light
1069,"Their were two crafts, each were beaming a white light down in a sweeping motion it seem to have a white cloud around each of them.  I stayed looking for a min.  Ran back in to turn off lights ran back out and they were going up snd down the opposite way then came back in.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  Hoax??  PD))",Duration:,"Location: Conroe, TX",Occurred : 1/12/2017 06:00  (Entered as : 1/12/2017 6:00),Posted: 1/12/2017,Reported: 1/12/2017 7:27:29 AM 07:27,Shape: 
1070,"Rainbow of colors disrupts the Utah night sky.A friend & I were on our way home driving on I-215 in Midvale, UT.  Our conversation was disrupted & for 3-4 seconds the sky over the Eastern Mountains of Utah, near Salt Lake City, went from being typical black/dark, to green, red, blue, pink,...honestly every color imaginable, then back to dark, as if nothing happened.  No actual craft was witnessed, but the display of colors in the night sky was clearly not natural.",Duration:3-4 seconds,"Location: Midvale, UT",Occurred : 1/11/2017 23:45  (Entered as : 01/11/17 23:45),Posted: 1/12/2017,Reported: 1/11/2017 11:19:13 PM 23:19,Shape: Flash
1071,"Bright light, appearing as a star but not!  The light is very different, appears to be in our atmosphere, it appears some times right at dusk dark and other times after dark.  we have been seeing it for two weeks now about 4 days out of each week!  we have also seem military hele's in the area.  It will move some nights to different heights.  There appears to move quickly sometimes in short zig zag movements.  We have see drone type flying objects around it at high levels with one red blinking light each, with NO sounds to be heard, I am typing this  and it is out side as I write, also, there seems to be a red haze behind the white light???",Duration:days,"Location: Harleyville, SC",Occurred : 1/11/2017 21:00  (Entered as : 1/11/17 21:00),Posted: 1/12/2017,Reported: 1/11/2017 5:27:11 PM 17:27,Shape: Light
1072,"Slow, bright spinning light bar flying below 600 ft.  Witnessed on Hwy 96.",Duration:3 minutes,"Location: Franklinton, NC",Occurred : 1/11/2017 21:00  (Entered as : 1/11/17 21:00),Posted: 1/19/2017,Reported: 1/12/2017 7:40:53 PM 19:40,Shape: Other
1073,"I saw three orb like objects appear above the roof of the first house on the street, to my right.  They were diffused whitish-blue in color and appeared to be ascending in the sky.",Duration:~1 minute,"Location: Castle Rock, CO",Occurred : 1/11/2017 20:45  (Entered as : 1/11/2017 20:45),Posted: 1/26/2017,Reported: 1/20/2017 7:07:11 PM 19:07,Shape: Sphere
1074,"Fireball with flaming tail shooting across mid-sky.We were walking near the WA Correction Center, facing about 70* E, with a full moon at mid-sky just to our right.  At the same level as the moon, from left to right a large fireball with a flaming tail went across the sky.  The flaming tail kept breaking apart.  The fireball and tail were bright orange with a bright yellow ring around the fireball.  We thought it might be a satellite breaking apart in the atmosphere.",Duration:2 seconds,"Location: Shelton, WA",Occurred : 1/11/2017 20:05  (Entered as : 01/11/17 20:05),Posted: 1/12/2017,Reported: 1/11/2017 9:12:54 PM 21:12,Shape: Fireball
1075,"Line of lights flashing south of I-70 ne'er hays.Looking south of I-70, saw 1 light then 2 then lights went in a line going west then going east the lights was not moving before it went up the lights went off all but 1:The lights was longer then 1000 feet.....",Duration:30 seconds,"Location: Hays (5 miles east of; on I-70), KS",Occurred : 1/11/2017 18:40  (Entered as : 1/11/17 18:40),Posted: 1/12/2017,Reported: 1/12/2017 4:10:22 AM 04:10,Shape: Other
1076,"1/11/2017 at 6:22 pm I saw two circular flying saucers very bright whiteish in color, and they flew in one on top of the other stoped iAt 6:05 P.M on 1/11/2017 I ((name deleted)), was sitting on my front porch looking at 5 jets flying in the sky.  After 15 minutes they flew off and could no longer see them in the sky.  At exactly 6:22 P.M I looked into the sky, and to my left I saw not one but two very bright disc shaped craft flying faster then anything iv ever seen in our skies one on top of the other, whitish in color.  They were flying in what looked like the direction of the military base close by my house.  These craft stopped in mid air, hovered for just a moment then started flying back into the opposite direction were they originally came from.  After three seconds the craft on top flew in front of there craft below.  The second craft admitted a flash of light twice then both craft vanished into thin air.  I never took my eyes off of them the entire time.  Once they vanished I saw a jet fly directly into the same path were the two crafts vanished.  I remember seeing the two crafts flying in a very odd manner.  They were not fly straight like a plain or jet would, they flew in a very fast circular motion.  I have never seen anything quite like this before.  I now am a firm believer that there things in our skies that we can’t explain.((NUFORC Note:  We spoke via telephone with the witness, and he sounded to us to be quite sincere and sober-minded.  We suspect that he is a reliable, and skilled, witness.  PD))",Duration:30 minutes,"Location: Hinesville, GA",Occurred : 1/11/2017 18:22  (Entered as : 01/11/2017 19:22),Posted: 1/12/2017,Reported: 1/11/2017 8:28:18 PM 20:28,Shape: Disk
1077,"A circular domed shape craft with red and blue lights with white lights at the bottom of it and it was first hovering low in the trees.  Next thing, we saw it hover low to the ground in our yard, then sped off.  My daughter and I were terrified.  My son, not so much.",Duration:10 minutes,"Location: Chester, NY",Occurred : 1/11/2017 17:40  (Entered as : 1/11/2017 17:40),Posted: 1/12/2017,Reported: 1/11/2017 3:20:16 PM 15:20,Shape: Oval
1078,"Flashing Blue light changing to red/white, changed direction quickly.The object was a blue flashing light ascending rather quickly above the tree line.  It stopped in midair for about 2 seconds then proceeded to move forward at which point the flashing blue light changed to flashing red and white.  After a few seconds the object stopped and began to ascend again slowly and the lights faded out as it went into the cloud layer.  Local weather reports listed the ceiling at 21000-23000 ft..",Duration:<30 seconds,"Location: Amherst, MA",Occurred : 1/11/2017 17:01  (Entered as : 01/11/17 17:01),Posted: 1/12/2017,Reported: 1/12/2017 3:15:38 PM 15:15,Shape: Unknown
1079,"Around 8:30 this morning, I went to pick up my friends to drive them to school.  After picking them up, we saw a flying saucer type object in the air.  It had no lights but was very chrome and metallic looking.  The object followed us for about 20 minutes.  My friends and I had all seen it, we are 100% positive it was not anything made by humans.  When we got to the part of road where it was surrounded by woods, we all heard a loud bang noise and could not see the flying saucer type object anymore.  One of my friends said they saw something land to our right.  Us being the naive people we were decided to go check it out. What we saw has forever changed my life.  Do not read past this if you are not prepared for you everything you know to change.My friends and I moved towards where my friend thought he saw the saucer land.  We spent about 20 minutes looking until we found it.  The Saucer was about 10ft by 10ft and was like a Frisbee almost.  It landed in an awkward position, revealing kind of on its side.  We were all freaking out at this point and did not have any idea what we were looking at.  We spent only a short amount of time looking at the crashed saucer because a hatch opened at the bottom revealing a creature that was most definitely NOT HUMAN.  We all saw the creature or alien reveal itself and ran as fast as we possibly could.  We all got in my car and drove away talking about what we just saw.  We came to a consensus that the creature looked like Yoda from star wars just without the pointy ears.  I swear this is a true story and I have friends that saw the same thing as me.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:1 hour,"Location: West Newbury, MA",Occurred : 1/11/2017 08:30  (Entered as : 01/11/17 8:30),Posted: 1/12/2017,Reported: 1/11/2017 7:42:53 AM 07:42,Shape: Disk
1080,"is one of many occasions.  can spontaneously change direction, speed, altitude.  Hovering occurs, many patterned lights underneath((NUFORC Note:  For some reason, source of report indicates that the date of the incident is approximate.  PD))",Duration:15-20 minutes,"Location: Madison, MS",Occurred : 1/11/2017 06:30  (Entered as : 1/11/17 06:30),Posted: 1/19/2017,Reported: 1/14/2017 4:38:09 PM 16:38,Shape: Unknown
1081,"It was a triangle ship,  3 round lights, one on each corner, it was hypnotic, felt the vibration and hum of engines on chest, 50 yards away from me.((ADDENDUM FROM WITNESS))It was 10pm at night, it was, I think friday, in january, maybe the 10th, not sure, after lookin at it for about who knows 5 minutes, I was in shock, frozen, wanted to take pictures but I couldnt move, the lights were circular like spiro, hypnotic when looked at, and for some reason it makes you nervous, magnetic feel like, I felt confusion,((END ADDENDUM))((NUFORC Note:  We are unconvinced that this is intended as a serious-minded report.  PD))((NUFORC Note:  Source of report indicates that the date is approximate.  PD))",Duration:5 minutes,"Location: , ",Occurred : 1/10/2017 22:00,Posted: 4/7/2017,Reported: 3/26/2017 8:22:34 PM 20:22,Shape: 
1082,"Driving from Carvers Bay high school to Hemingway, I looked up to see three lights out of my drivers window.  These lights were elongated egg shaped approx. 25 feet long and hovering.  As quickly as they appeared they disappeared.  I thought they went behind a cloud then they reappeared.  I rolled my window down to get a better look and one after the other took off.  I was able to catch another quick glimpse as I was reaching for my cell phone to take a picture.  No sonic boom no airplane or jet noises.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:<1 minute,"Location: Hemingway, SC",Occurred : 1/10/2017 21:40  (Entered as : 01/10/17 21:40),Posted: 1/12/2017,Reported: 1/11/2017 12:20:46 PM 12:20,Shape: Egg
1083,"2 lg spherical orange-red objects in sky in North Port, FL.2 large spherical objects, very bright orange-red, lifted upwards towards the sky, stopped briefly.  One craft remained hovering while the other shot across the sky heading east.  The hovering craft remained for at least 10 seconds,both silent before disappearing across the sky again.",Duration:15 seconds,"Location: North Port, FL",Occurred : 1/10/2017 19:30  (Entered as : 01/10/17 19:30),Posted: 1/12/2017,Reported: 1/10/2017 4:44:26 PM 16:44,Shape: Sphere
1084,"Slow moving, whitish, roundish object in sky.Hello... Firstly, I ""discovered"" Coast to Coast AM 2 years ago or so by total accident, as I had no idea it even existed, and I'm very glad that this is an excellent alternative to the worldwide ""status quo self and government-serving"" mainstream media... Anyhow, on January 10th, although still daylight here, around 730 pm Sao Paulo time, 430 pm Miami time, I was in the ocean for my daily dive... The sky was 90% clear but with a very thin patch of cloud directly in front of where I was swimming, around 20 km away and 3,000 meters high or so judging from an island that is located 18 km offshore directly in front of where I normally swim... The town is called Itanhaem, in southeast Sao Paulo State Brazil... While in the water I looked up towards that cloud and I saw a semi-circular distinctly white object moving very slowly northeast from the clear sky part towards the cloud... The object was definitely not a plane or helicopter or weather balloon, or some drone type object, and it obviously it was way too low to be a satellite... When this whitish object reached the inside of that thin cloud it actually stopped moving completely, but it was still clearly visible... I stayed watching it for a few minutes... However, when I looked away for just a few seconds to avoid a bigger wave from hitting my face, I then looked up again at the object and it was gone... I looked around 360 degrees for a couple of minutes to try to spot it again somewhere, but it had vanished completely... No trace, no trail of smoke or any other sign that it took off suddenly, nothing!...I have no idea what that object could have been, and how it could have vanished like a light switch being turned off!... I just thought that this was worth mentioning to your program on sky phenomenon people call in to report... Thank you for your attention... Itanhaem SP Brazil",Duration:15 minutes,"Location: Itanhaem (Brazil), ",Occurred : 1/10/2017 19:30  (Entered as : 011017 19:30),Posted: 2/3/2017,Reported: 1/29/2017 8:54:35 AM 08:54,Shape: Other
1085,"Pictures and video.Bright light in sky zoomed in on light looks like a causer up on edge and it's dancing have taken two videos of the object and have them on hand it's is the 4th time I have seen this same object.((NUFORC Note:  We assume a nighttime sighting, and have changed the time above to reflect that fact.  We suspect a sighting of Venus.  PD))",Duration:Still going,"Location: Hillsboro, MO",Occurred : 1/10/2017 18:45  (Entered as : 1/10/17 6:45),Posted: 1/12/2017,Reported: 1/10/2017 5:01:19 PM 17:01,Shape: Changing
1086,"Formation of lights and multiple (9+) aircraft escorts made two passes 40 minutes apart.At around 0602 local time, Tues., Jan. 10, we saw a group of lighted objects in the sky, in a triangular formation, heading east, altitude around 20,000', speed 300-400 kits.  Seemed like a perfect formation.  The triangle spanned about 25 degrees in the sky.  The outside lights of the triangle had navigation lights.  The central lights of the triangle were not flashing, and the lead light was actually a very bright and tight cluster of lights.  We heard a jet engine, not noisy, quiet almost like a commercial flight.At 0640 local, the group passed over the Magdalena mountains again heading east, estimated same speed and altitude.  This time there were 9 aircraft with navigation lights that appeared to be loosely following a large craft that had a bright cluster of lights towards the rear of the structure that were not navigation lights.",Duration:30 seconds,"Location: Magdalena, NM",Occurred : 1/10/2017 06:02  (Entered as : 1/10/17 06:02),Posted: 1/12/2017,Reported: 1/10/2017 6:25:53 AM 06:25,Shape: Formation
1087,I saw the same thing!!  http://www.nuforc.org/webreports/132/S132113.htmlhttp://www.nuforc.org/webreports/132/S132113.html((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:30 seconds,"Location: Mountainair, NM",Occurred : 1/10/2017 06:00  (Entered as : 01/10/2017 6:00),Posted: 1/19/2017,Reported: 1/13/2017 7:49:32 PM 19:49,Shape: Formation
1088,"Bright light formation moving erratically near Tucson, AZFrom Quail Creek County Club in Sahaurita, AZ, looking north.  At approximately 3:45 a.m. I observed a light in the NE sky that grew brighter and then was moving erratically.  At first I thought it must be a helicopter but then 2 more lights appeared with alternating white and red lights.  They moved around each other too closely and erratically to be helicopters.  I observed for a long period of time, at least 20 minutes, and more lights appeared and then disappeared at various locations, moving erratically, around each other and then suddenly extremely fast.  They were far to the east of the Tucson airport and no planes were landing or taking off at that time in the morning (I can see the planes arriving and departing from my location).  They moved toward the east and the moving lights appeared  and disappeared at various locations but always at least one visible until I observed one with a bright light that appeared to stand still then all of the sudden at least 4 others app! eared in a straight line to the east of it.  Within seconds they lit up sequentially (like fire crackers) and then they were gone or at least there were no more lights.",Duration:20 minutes,"Location: Sahaurita, AZ",Occurred : 1/10/2017 03:45  (Entered as : 01/10/2017 3:45),Posted: 2/17/2017,Reported: 2/12/2017 8:50:57 AM 08:50,Shape: Light
1089,"Me my boyfriend and my best friend was sitting in the car in our complex and we noticed a bright spear light in the sky I thought it was weird because it was blinking multiple different colors from orange red white green blue and it would grow big and small I actually got a chance to video tape it on my cell phone and I posted it on Instagram that was definitely weird((NUFORC Note:  We have amended the time above, in order to reflect a nighttime sighting.  We suspect that the witnesses may have been looking at the star called ""Sirius.""  PD))",Duration:30 minutes,"Location: Orlando, FL",Occurred : 1/9/2017 23:00  (Entered as : 01/09/2017 11:00),Posted: 1/12/2017,Reported: 1/11/2017 6:02:01 AM 06:02,Shape: Circle
1090,"Solid Green lights fly together in triangular shape, then separate and only one light starts flashing and flies in the other direction.I was driving north towards Holiday on Anclote Rd. (not far from the Anclote Power Plant) when I saw 3 solid green lights (taking up a vast amount of sky and forming a triangle) enter my view of the night sky.  They were moving to the right, (north east) yet flying at the same speed and maintaining the same triangular shape.  What captured my curiosity was that directly behind them and flying in the same direction was an airplane with flashing lights, however this plane was larger than the 3 green lights and obviously a plane.  It looked like it was following the other objects. I watched the green lights travel across the sky together and at first I thought it was one solid object (in that case it would have been enormous triangular object) however as soon as I screamed out “What is that?!” one of the three green lights (the bottom left) started flashing red and white lights, as the other two green lights and flashing airplane remained the same and moved beyond! the tree line to where I could no longer see them.  Then, this once green object with the now flashing lights abruptly changed directions and started flying back to the west.It was very confusing and I remember thinking, what are they doing?  I wasn’t sure what to make of this, maybe it’s nothing but I haven’t seen anything like that before.  I thought it was interesting and wanted to share what I saw!",Duration:15-60 seconds,"Location: Holiday, FL",Occurred : 1/9/2017 20:50  (Entered as : 1/9/2017 20:50),Posted: 1/12/2017,Reported: 1/9/2017 7:20:45 PM 19:20,Shape: Triangle
1091,"Silent aircraft or crafts flying in a very low formation leaving airport.I was driving my girlfriend back to her house that is somewhat close to the Roanoke airport.  We first noticed the aircraft's after turning off Dent Road and they appeared to be leaving the airport.  At this point, they seemed to be right above us.  This was strange because it is usually the direction that aircraft come into land.  It was already dark but there was a particularly bright moon and yet I couldn't make out the shape or size of the aircraft's what so ever.  They were flying very, very low at this point and when I stuck my head out of my car window I couldn't hear any noises coming from them.  There were 4 flashing red lights and 4 solid soft white lights.  I couldn't determine if it was one per aircraft or not due to the strange movement.  When the lights were above us they appeared vertically but as they moved in front of us they/it rotated to a more horizontal position.  The back lights mimicked the front ones but with a slight delay.  I was sure they were helicopters but could hear no sounds from them and I have never witnessed military helicopters that fly over our area to fly in such a close square-like formation.  They left south-east of where we were which is the usual path or military aircraft but they continued to fly oddly low for the rest of the time we could see them.  I am unsure of who to contact to find out if there were military helicopters at the airport during that time or not.  My group of friends have been keeping a closer eye on the skies and have noticed a rise in the number of strange objects in our area.  If there is any information on how to find out if there were copters at the airport I would love to know.",Duration:3-5 minutes,"Location: Roanoke, VA",Occurred : 1/9/2017 19:30  (Entered as : 01/09/17 07:30),Posted: 1/12/2017,Reported: 1/9/2017 5:17:00 PM 17:17,Shape: Other
1092,"One round ball of fire.Bright reddish light with darker red undulating 'aura' around it.It seemed to be moving upwards, getting smaller.  It eventually began to fade and went out as if extinguished.",Duration:2 minutes,"Location: Chandler, AZ",Occurred : 1/9/2017 19:15  (Entered as : 1/9/17 19:15),Posted: 1/12/2017,Reported: 1/9/2017 6:23:18 PM 18:23,Shape: Sphere
1093,"Bright light moving left, right, up and down.Changed brightness and elavation appearing after a short period under and to the bottom brightright a small light appeared.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:1 hour,"Location: Gouldsboro, PA",Occurred : 1/9/2017 18:00  (Entered as : 01/09/17 18:00),Posted: 1/12/2017,Reported: 1/10/2017 9:32:41 AM 09:32,Shape: Triangle
1094,"The Seattle/ Issaquah object keeps coming at around 7:05-7:20 and I've seen it 3 times in the last week.I was driving I-90 west again, but I noticed the object before I got off the exit.  As I was driving, in the corner of my eye, I saw a bright light speeding in a half circle, like it was changing directions.  I automatically looked out my window and noticed that it was much closer to the ground almost as far down as an airplane would go.  The object looked like a hollow triangle with circle like bulbs on each point with bright yellow lights that alternated from yellow to red to stark white.  The object was heading towards Issaquah, Washington and it went out of my vision really fast.  After seeing that I was telling myself, ""Okay, maybe i'm just tired"" but when I got off exit 11 and when I was waiting for the stop light to turn green I saw the object speed back into my sight and then stopped.  Now this confirmed that I wasn't just tired because there is no way that an airplane could turn around that fast and just stop moving unless the pilot was on crack. Wh! en the light turned green and I took my left turn the object started to move again at a steady pace toward Seattle, Washington (opposite direction of Issaquah).  I decided to follow the object but it kept moving in random directions and I had to get to class so I turned my car around but when I looked in my rear view mirror the object was gone.  Whatever this is, I keep seeing it at around 7:05-7:20am randomly heading from Seattle going into the Issaquah area.  January 11, 2017, I saw it again while I was driving into school and couldn't get my phone out fast enough to capture a picture.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))((NUFORC Note:  For some reason, source of report indicates that the date of the alleged incident is approximate.  PD))",Duration:~4 minutes,"Location: Issaquah, WA",Occurred : 1/9/2017 07:05  (Entered as : 01/09/17),Posted: 1/12/2017,Reported: 1/11/2017 9:13:15 PM 21:13,Shape: Triangle
1095,"a big circle of light was hovering out side my window.I was in bed.  I got up from my bed, and I thought I left a lite on as the bedroom was all lit up.  no, the light was coming through the window, I looked out and saw a circle object above my nabors house across the street.  on the west side of the streey it was so big it could have been coming from a few blocks away.  my nabors house is 30 feet wide and this circle was a good 10 feet bigger on both sides I stood there and watched.  the color looked like the moon, what ever color that is.  after 10 min.  I just went back to bed.",Duration:10 minutes,"Location: Zephyrhills, FL",Occurred : 1/9/2017 05:05  (Entered as : 1-9-17 05:05),Posted: 1/19/2017,Reported: 1/16/2017 12:28:06 PM 12:28,Shape: Circle
1096,Was on my phone with my back turned away from my window and noticed a bright flash green light coming from the window.  I looked outside and waited to discover where the light came from then suddenly multiple flashes of bright green light appeared and lit the entire neighborhood.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:Second,"Location: Gresham, OR",Occurred : 1/9/2017 04:10  (Entered as : 01/09/17 04:10),Posted: 1/12/2017,Reported: 1/9/2017 4:16:43 AM 04:16,Shape: 
1097,"I heard a low humming sound.About 3 am, I was up watching tv, when I felt a low humming in the air.  It had a wide range of volume so I knew it couldn't be in the house because of the brick structure I was in.  I walked outside as the humming got stronger, looked up and saw nothing but complete darkness which was normal but the humming was right above me and moving.  Then about thirty seconds later, I noticed the black sky I thought I was seeing was moving cause now I can see the back of it moving away making view of the real night sky with stars and night light.  The black object slowly moved on over my back yard which is three acres but the object was at least one mile long and one mile wide cause of the duration of time it took to become noticed by sound and the time it took to disappear.  It was about a quarter mile above my trees.  The sound was a air humming sound with no detonation.",Duration:3-4 minutes,"Location: Birmingham, AL",Occurred : 1/9/2017 03:12  (Entered as : 01/ 09/17 3:12),Posted: 5/6/2017,Reported: 4/29/2017 4:49:55 PM 16:49,Shape: Unknown
1098,"Heard low rumbling sound, saw a big ?? In the sky before it disappeared.I was asleep in bed with my girlfriend, having a random simple normal dream about a supermarket, when the dream abruptly switched to an empty white room where men in blue hoods were rushing toward me, I awoke with a gasp for air and a balled fist.  I then noticed a low rumble sound coming from outside.  I opened the window to see a large black and purple amoeba-like object in the sky. It looked as if it were made of gel or some type of thick liquid.  It stayed for about five minutes before completely fading away and the sound shortly followed.It didn't fly away, it's like it simply became invisible.Tried to take a picture but my battery died as soon as I opened my phone.I feel like I should also note that our cat was running around the room which is not normal for him at all.I am a 25 year old male, and I've never seen anything like this before.  It has been over two and a half years since my last experiment with psychedelic drugs.",Duration:5 minutes,"Location: Birmingham, AL",Occurred : 1/9/2017 03:02  (Entered as : 01/09/17 03:02),Posted: 1/12/2017,Reported: 1/9/2017 1:25:48 AM 01:25,Shape: Changing
